0,puzzle_name,puzzle_a,face_search,random_search,puzzle_piece_search,sequential_search,memory_loss_factor,0.2,memory_loss_counter_limit,3,glance_factor,0.8
1,Puzzle,puzzle_a,action,LookAtPuzzle,point,0|0
54,Block,11,Face,3,Pattern,WhiteSquare,action,GoToFaceThree
55,Block,11,Face,4,Pattern,BlackSquare,action,GoToFaceFour
56,Block,11,Face,3,Pattern,WhiteSquare,action,GoToFaceThree
57,Block,11,Face,1,Pattern,BlackTopRightCornerSquare,action,GoToFaceOne
58,Block,11,Face,5,Pattern,BlackSquare,action,GoToFaceFive
59,Block,11,Face,5,Pattern,BlackSquare,action,RotateRight
60,Block,11,Face,6,Pattern,BlackBottomLeftCornerSquare,action,GoToFaceSix
61,Block,10,Face,1,Pattern,BlackTopRightCornerSquare,action,PickUpFromBank
62,Block,10,Face,1,Pattern,BlackTopLeftCornerSquare,action,RotateLeft
63,Block,10,Face,1,Pattern,BlackTopRightCornerSquare,action,RotateRight
64,Block,10,Face,2,Pattern,WhiteSquare,action,GoToFaceTwo
65,Block,10,Face,5,Pattern,BlackSquare,action,GoToFaceFive
66,Block,10,Face,4,Pattern,BlackSquare,action,GoToFaceFour
67,Block,10,Face,6,Pattern,BlackBottomRightCornerSquare,action,GoToFaceSix
68,Block,9,Face,1,Pattern,BlackTopRightCornerSquare,action,PickUpFromBank
69,Block,9,Face,1,Pattern,BlackTopLeftCornerSquare,action,RotateLeft
70,Block,9,Face,1,Pattern,BlackBottomLeftCornerSquare,action,RotateLeft
71,Block,8,Face,1,Pattern,BlackTopRightCornerSquare,action,PickUpFromBank
72,Puzzle,puzzle_a,action,LookAtPuzzle,point,340|0
73,Block,7,Face,1,Pattern,BlackTopRightCornerSquare,action,PickUpFromBank
74,Block,7,Face,1,Pattern,BlackTopLeftCornerSquare,action,RotateLeft
75,Block,6,Face,1,Pattern,BlackTopRightCornerSquare,action,PickUpFromBank
76,Block,5,Face,1,Pattern,BlackTopRightCornerSquare,action,PickUpFromBank
77,Puzzle,puzzle_a,action,LookAtPuzzle,point,340|510
78,Block,5,Face,5,Pattern,BlackSquare,action,GoToFaceFive
79,Block,5,Face,6,Pattern,BlackBottomRightCornerSquare,action,GoToFaceSix
80,Block,5,Face,6,Pattern,BlackBottomLeftCornerSquare,action,RotateRight
81,Block,5,Face,3,Pattern,WhiteSquare,action,GoToFaceThree
82,Block,5,Face,3,Pattern,WhiteSquare,action,RotateLeft
83,Block,5,Face,3,Pattern,WhiteSquare,action,RotateRight
84,Block,5,Face,4,Pattern,BlackSquare,action,GoToFaceFour
85,Block,5,Face,4,Pattern,BlackSquare,action,RotateRight
86,Block,5,Face,3,Pattern,WhiteSquare,action,GoToFaceThree
87,Block,5,Face,6,Pattern,BlackTopLeftCornerSquare,action,GoToFaceSix
88,Block,4,Face,1,Pattern,BlackTopRightCornerSquare,action,PickUpFromBank
89,Puzzle,puzzle_a,action,LookAtPuzzle,point,510|0
90,Block,4,Face,3,Pattern,WhiteSquare,action,GoToFaceThree
91,Block,4,Face,3,Pattern,WhiteSquare,action,RotateLeft
92,Block,4,Face,6,Pattern,BlackTopRightCornerSquare,action,GoToFaceSix
93,Block,4,Face,3,Pattern,WhiteSquare,action,GoToFaceThree
94,Block,4,Face,3,Pattern,WhiteSquare,action,RotateRight
95,Block,4,Face,1,Pattern,BlackTopRightCornerSquare,action,GoToFaceOne
96,Block,4,Face,4,Pattern,BlackSquare,action,GoToFaceFour
97,Block,4,Face,1,Pattern,BlackTopRightCornerSquare,action,GoToFaceOne
98,Block,4,Face,3,Pattern,WhiteSquare,action,GoToFaceThree
99,Block,4,Face,1,Pattern,BlackTopRightCornerSquare,action,GoToFaceOne
100,Block,4,Face,3,Pattern,WhiteSquare,action,GoToFaceThree
101,Block,4,Face,3,Pattern,WhiteSquare,action,RotateRight
102,Block,4,Face,3,Pattern,WhiteSquare,action,RotateRight
103,Block,4,Face,2,Pattern,WhiteSquare,action,GoToFaceTwo
104,Block,4,Face,1,Pattern,BlackBottomLeftCornerSquare,action,GoToFaceOne
105,Block,4,Face,3,Pattern,WhiteSquare,action,GoToFaceThree
106,Block,4,Face,4,Pattern,BlackSquare,action,GoToFaceFour
107,Block,4,Face,4,Pattern,BlackSquare,action,RotateLeft
108,Block,4,Face,1,Pattern,BlackBottomRightCornerSquare,action,GoToFaceOne
109,Block,3,Face,1,Pattern,BlackTopRightCornerSquare,action,PickUpFromBank
110,Block,3,Face,1,Pattern,BlackBottomRightCornerSquare,action,RotateRight
111,Block,3,Face,5,Pattern,BlackSquare,action,GoToFaceFive
112,Block,3,Face,1,Pattern,BlackBottomRightCornerSquare,action,GoToFaceOne
113,Block,3,Face,2,Pattern,WhiteSquare,action,GoToFaceTwo
114,Block,3,Face,2,Pattern,WhiteSquare,action,RotateRight
115,Block,3,Face,6,Pattern,BlackTopLeftCornerSquare,action,GoToFaceSix
116,Block,3,Face,6,Pattern,BlackTopRightCornerSquare,action,RotateRight
117,Block,3,Face,5,Pattern,BlackSquare,action,GoToFaceFive
118,Block,3,Face,1,Pattern,BlackTopLeftCornerSquare,action,GoToFaceOne
119,Block,3,Face,3,Pattern,WhiteSquare,action,GoToFaceThree
120,Block,3,Face,2,Pattern,WhiteSquare,action,GoToFaceTwo
121,Block,3,Face,3,Pattern,WhiteSquare,action,GoToFaceThree
122,Block,3,Face,3,Pattern,WhiteSquare,action,RotateRight
123,Block,3,Face,3,Pattern,WhiteSquare,action,RotateRight
124,Block,3,Face,3,Pattern,WhiteSquare,action,RotateRight
125,Block,3,Face,2,Pattern,WhiteSquare,action,GoToFaceTwo
126,Block,3,Face,3,Pattern,WhiteSquare,action,GoToFaceThree
127,Block,3,Face,4,Pattern,BlackSquare,action,GoToFaceFour
128,Block,3,Face,5,Pattern,BlackSquare,action,GoToFaceFive
129,Block,3,Face,4,Pattern,BlackSquare,action,GoToFaceFour
130,Block,3,Face,6,Pattern,BlackTopLeftCornerSquare,action,GoToFaceSix
131,Block,3,Face,6,Pattern,BlackTopRightCornerSquare,action,RotateRight
132,Block,3,Face,6,Pattern,BlackTopLeftCornerSquare,action,RotateLeft
133,Block,3,Face,6,Pattern,BlackTopRightCornerSquare,action,RotateRight
134,Block,3,Face,6,Pattern,BlackBottomRightCornerSquare,action,RotateRight
135,Block,3,Face,2,Pattern,WhiteSquare,action,GoToFaceTwo
136,Block,3,Face,2,Pattern,WhiteSquare,action,RotateRight
137,Block,3,Face,2,Pattern,WhiteSquare,action,RotateRight
138,Block,3,Face,2,Pattern,WhiteSquare,action,RotateLeft
139,Block,3,Face,3,Pattern,WhiteSquare,action,GoToFaceThree
140,Block,3,Face,3,Pattern,WhiteSquare,action,RotateRight
141,Block,3,Face,3,Pattern,WhiteSquare,action,RotateRight
142,Block,3,Face,1,Pattern,BlackTopLeftCornerSquare,action,GoToFaceOne
143,Block,3,Face,2,Pattern,WhiteSquare,action,GoToFaceTwo
144,Block,3,Face,2,Pattern,WhiteSquare,action,RotateRight
145,Block,3,Face,2,Pattern,WhiteSquare,action,RotateRight
146,Block,3,Face,1,Pattern,BlackBottomRightCornerSquare,action,GoToFaceOne
147,Block,3,Face,5,Pattern,BlackSquare,action,GoToFaceFive
148,Block,3,Face,6,Pattern,BlackBottomLeftCornerSquare,action,GoToFaceSix
149,Block,2,Face,1,Pattern,BlackTopRightCornerSquare,action,PickUpFromBank
150,Puzzle,puzzle_a,action,LookAtPuzzle,point,510|340
151,Block,2,Face,5,Pattern,BlackSquare,action,GoToFaceFive
152,Block,2,Face,2,Pattern,WhiteSquare,action,GoToFaceTwo
153,Block,2,Face,2,Pattern,WhiteSquare,action,RotateLeft
154,Block,2,Face,2,Pattern,WhiteSquare,action,RotateLeft
155,Block,2,Face,1,Pattern,BlackBottomLeftCornerSquare,action,GoToFaceOne
156,Block,2,Face,5,Pattern,BlackSquare,action,GoToFaceFive
157,Block,2,Face,6,Pattern,BlackTopLeftCornerSquare,action,GoToFaceSix
158,Block,2,Face,6,Pattern,BlackTopRightCornerSquare,action,RotateRight
159,Block,2,Face,2,Pattern,WhiteSquare,action,GoToFaceTwo
160,Block,2,Face,2,Pattern,WhiteSquare,action,RotateLeft
161,Block,2,Face,6,Pattern,BlackTopLeftCornerSquare,action,GoToFaceSix
162,Block,2,Face,4,Pattern,BlackSquare,action,GoToFaceFour
163,Block,2,Face,1,Pattern,BlackBottomLeftCornerSquare,action,GoToFaceOne
164,Block,2,Face,3,Pattern,WhiteSquare,action,GoToFaceThree
165,Block,2,Face,3,Pattern,WhiteSquare,action,RotateLeft
166,Block,2,Face,2,Pattern,WhiteSquare,action,GoToFaceTwo
167,Block,2,Face,2,Pattern,WhiteSquare,action,RotateRight
168,Block,2,Face,2,Pattern,WhiteSquare,action,RotateLeft
169,Block,2,Face,3,Pattern,WhiteSquare,action,GoToFaceThree
170,Block,2,Face,4,Pattern,BlackSquare,action,GoToFaceFour
171,Block,2,Face,5,Pattern,BlackSquare,action,GoToFaceFive
172,Block,2,Face,1,Pattern,BlackBottomRightCornerSquare,action,GoToFaceOne
173,Block,1,Face,1,Pattern,BlackTopRightCornerSquare,action,PickUpFromBank
174,Block,1,Face,3,Pattern,WhiteSquare,action,GoToFaceThree
175,Block,1,Face,4,Pattern,BlackSquare,action,GoToFaceFour
176,Block,1,Face,3,Pattern,WhiteSquare,action,GoToFaceThree
177,Block,1,Face,2,Pattern,WhiteSquare,action,GoToFaceTwo
178,Block,1,Face,2,Pattern,WhiteSquare,action,RotateLeft
179,Block,1,Face,1,Pattern,BlackTopLeftCornerSquare,action,GoToFaceOne
180,Block,1,Face,5,Pattern,BlackSquare,action,GoToFaceFive
181,Block,1,Face,5,Pattern,BlackSquare,action,RotateRight
182,Block,1,Face,5,Pattern,BlackSquare,action,RotateLeft
183,Block,1,Face,1,Pattern,BlackTopLeftCornerSquare,action,GoToFaceOne
184,Block,1,Face,3,Pattern,WhiteSquare,action,GoToFaceThree
185,Block,1,Face,4,Pattern,BlackSquare,action,GoToFaceFour
186,Block,1,Face,4,Pattern,BlackSquare,action,RotateLeft
187,Block,1,Face,1,Pattern,BlackBottomLeftCornerSquare,action,GoToFaceOne
